ID,Target
XDODdFdx2bCbNx8P,"accquitted ,exonerated and discharged of and from all and"
sji9Sx7KUopPT6in,and Hugh newland Shall and may peaceably & quietly
TgXMCiOard173KR8,"said Guift, Grant, Bargaine and Sale of the said"
EBYdY0NQbMmFg6As,to James Thomas his heires executors administrators
WoNq6jFJK4f3TOeN,"whatsoever of us the said Edward Littleton, and Willia "
1JIyRk0e5EwTaPId,Sugar to pay the seamen and that as soon as he is discharged of his
QckoVZX9xGNnDDXh,released quit clayme and for ever confirmed and by these by presents by-
Q3W4miBvCja9XFMH,as theire volantary actts and Deeds; Given und:^r my hand
LGSCjdl1LGfenaWa,after fourteene days right hereof pay thr
SrgUdoOFiGWedj6W,have here unto sett my hand and seale this twenty
3JyPMRah7BH53ejW,Sealed and Delivered in p^rsence of Tho: Reed
FRfkhhJBd1PeIf5h,to his or there onely proper uses and behoofes any
VukuiT4GWGIQZzty,all and singular the say^d bargained granted and
rqyI7OubgQmOIfpG,hundred and Eightie pounds of Muscovadoe
d9EJFpa42vRmLb2c,To Have and to Hold the Said P:cells of Lands with the
hRbpxFMCl93ELJww,Stapey and Edward Drake to and for the onely intent and purpose that y^e said Edward
GmLW0M416cgx4aXQ,witnesses whose names are on the other side written
jep8MgoXBSMN8Fvq,or Intended to be granted bargained and Sold and
HhqEOtmx4d3QnhpO,1658 Edward Birdall merchant to bee my true and lawfull attorney or deputy for me
RwbG7xTjBf8dAGNA,is Since Deceased By Meanes whereof the powers
YT9l79SoiGWSa38W,To have and to hold the said plantacon or Parcell of Land with all a
2U9XCV3ZnyZHoIxQ,Sustaind for or by reason of the Just tempest or sea
9pnLwddsFM41PREs,this Island planter Have for divers good and valuable consideracons already received Have
cntBfvyPlBjstyR0,till the day of this protest being the day and year aforesaid and always
vvvTOryw6qlVzGpy,sett over and by these presents doe for me my heires
AtgrEYxopz2LSxks,ye said somme or quantity of Six thousand two hundred & Sixty
kZ0lJWotL3hqna8O,merchantable well cured musc^o Sugar to mee in hand at and
ZbeyngGWxlbaOjpL,in this Island and made oath on the Holy Evangelists of Almighty God that hee did
IVK2rYz13o38mI95,of these presents have given granted bargained and sold and by these
JScl7G7twDhRJAK9,newland three acres of Land more or less Scituate
KIgiuvNEEDjBuM1F,with the greate path near the Church & begining at a Slumpe
pNIBl6jeqdwen4fI,administrators and Assignes for ever without ye lett suite
bo08s71qyTwe33k9,Lapthorne of the other partie where in amongst other things was mentioned
o2LPHMHZm2cyxdWo,To all Xtian people to whome these prsents shall come I Robt Browne of
2AqjwN98FQ7iav2v,fifty and foure Betweene William Baldwin Senior of ye
IPHTeLyRAtZxkmh0,betweene the said Hilliard and Edward Colle Attorney
XAzkI6PbGYZfiiRO,land of Capt Matthew Wood northward and the land of Joseph ~
i4detMeZh3HOXKsg,beginning of ye world to the twentieth day of June in ye year of Or:
ofCPDGBv57aYpKPr,thereupon belonging or in any way appertaining
BYNv4cLpTwuxwSCc,Know all men by theis prsents yt I Captn James Browne
CjqMSdmi9iprEFes,day of the date hereof forever: to his and their owne
amRVEa1WVL1bCcZp,of our Lord on thousand six hundred sixty and foure
ihy0YATKtHf6S2Od,M^r Crispin Hooper psonally appeared before me and
sggAEJI29exYLAOY,Roger McNeads west wth all profitts & commodities ~~
7YTsBM2uqHKNw7iN,for recoverye and receipt of the content of the aforesaid Bill and vallue of the
ZmJD8hjNwfsvl5TZ,witness or hands the days and years above menconed the s'd
msWeoXCpqvrisE13,all Rents and Seruices reserued due or payable upon
eECXxGLgCGo8NcUY,great and small fur turkey Items one Cocke and foure young turkeys and tenne dunghill fowles
KN3EQ5qMZZRdWnOX,Banfeild hereunto Especially moveing Hath ~
Wh4XLWfNqZPtxq7x,ye said Capt: Henry Colleton his heires executors adminis -
fWvXFg7Bc5rly880,Deeds Assurance and Assurances as by theire Councill Learned -
AUbjIBx6U1nJn1KP,containing by Estimacon one hundred twenty and nine
k56cjHJ14A2A7hz6,subscribed our names and sett our seales this Seaventh day of
kl035GcZevBhNohJ,"and assignes doth by theise absolutely warrant secure and defend all tha""fore"
CjV4y2NWybIWrn4R,northeast and the lands of Christopher Parkens on the west the south
VatdLIm2yBuXxZR7,promise and grante to and with ye said Tobyas Frere Esq^r his executors and
UAS7vx8koKgEXRb0,thereof In witness whereof I have hereunto sett my hand
CGrFUgbWEpGZlm9l,Christian people that upon the ninth day
X8eYlgiffdhHD9Gc,and grant and covenant to deliver unto the said Thomas Applewhaite
RObestZArY9gN9Ek,Inventory of the Negroes and other goods belong
ZXobaKLkQV4I5ru3,wooden trayes one bedstedd one hamachoe one one wooden caske one
CUAk4AF4ywIyg1EY,hereafter be growing or accruing thereupon he the sd Robert Bridges his heires admrs
G4eFqSu5iDoY6wOm,these pnts And more over from tyme to tyme hereafter there shall
zFbyRBlwn6lrrC4j,taw howes one axe one bill with manny other withall pfitts and comodities thereunto
akPEDSz3Q9VMUFtN,wittness whereof I have hereunto sett my hand & seale this 13' day of October
OB07He591st3fB5O,appeared p^rsonally before me & did acknowledge the above
vjDpg8ThWDl0lzt6,no sugar therefore could pay none but would pay the same
7zIAHPBrAV1tgsE4,Mary his wife and Willougnby & Chamberlaine dureing -
wZNLBsjAdOy0dTbN,"full third parts of all and every, her Boate"
fcGhNtSIXqTiiB4l,day of May 1645 to be paid & soe on the sameday yearly
Py5wM51mQnSGcsgT,"Island aforesaide, Conteyneinge by Estimacon foure thousand Six hundred"
ccb6jE2RlUietluD,without the lett suite trouble hinderance or disturbance of me the
50LI0lgOmqH7AkKI,Haydon Browne aged twenty two yeares or thereabouts appred before me
uTHBjqhuciF31rVx,sugers cottons indigoe servants negroes horses debts goods chattels dues owed
TB94EpdVwJvIleNB,"the Lands of John Peers Esq.E ,South upon"
bKUPLyT0lhJ5mAyC,can hereafter make anie just clayme or demand in the said bill
Afo16hD8hP1jF7Ts,of our estate or estates act or acts or by or with our or either of our assent consent privity
T8SgyApXyBlWjHrx,"ably Sett theire hands and Seales, the day and yeare first above -"
G0mct83aOEEU5VUx,under me or by my assent consent or procurement
PAXZNJnQ1Pqtp3UB,Ramsbury together wth ye moyety or half pte of 4 Ass negoes
clfk04xtmQVrfZUl,unto Henry Beare & to his Wife Francis Beaver five acres of land
D3UuOLWU6rXF7Mf1,appearer did then and there Present a Certaine Bill of
9n5GW4HdhgeZncPw,unto the said Daniell Deusberry or Samuell Mainard
GZwQPAMCD4etmRnS,the sd pties that the sd Robert Compton is to worke wth
t69EeRfGfn65iQaD,Day of FFebruary in the twenty sixth yeare of the
isacZcS4VRQjbIzQ,Notary publique in the said Island M^r. James Whitcome which
tGw27fQsPjdjxM0p,frind Samuell Osburne of the Island of Barbados merchant my
XYfcXwlDyNH8hSLH,calls for a pistoll and the said Yarslow and both fired at the small
9EM1zZgBwoEF3XDR,Acknowledgment heareafter in and by these p:rsents menconed
o3SovHMYRxgo38Gg,Entred 22^th Marchant send greeting in our Lord God Everlasting Know
MWTOykz0JnGqJGCA,the said appearer feares and supposses which may be under hold
j79CYx6adancRwUy,due upon accompt of both pishes the said deebts to be paid by the
bJHypYsVTzDpLhNa,Plantacon with all & every the appurtenances hereto appteyneinge
Fe9mdOj8niflLJ1Y,without the lett troble or molestacon of him the sd Willm Foster his heires
otCiJpLw4f9VAEnO,will & doe hereby warrant the same free and disingaged of
kBogTZiGhOKYz1WO,all and w^tsoever my said attorneys or any other by them to be substituted
YtiOsfU0cOEYTtUd,be it more or less wthin the ould Bands Scituate lying & being
NGbPQJvgmnUgoPIW,to be payed to us the said Thomas Sadler and Millesent my wife our
R41U5iE6Fh4ACceq,particular agreemt clause or articles and have interchangeably sett to or hands and
9ysnosQHeDdxHaku,freely and cleerly acquitted and discharged of and from all former bargaines
rFCo4ks86qMWg7oQ,these pnts more are large doth appeare untill the aforesaid summe of five
koeGPrnjlkxMT0hQ,this yeare ( except foure thousand pounds of cotton be paid to Charles Stobart out
1Uf9NYUG7jEmZtZI,admistratrs and assigns by theise psnts that they or some or one of
3evlRU96UPHFm1nK,two tonn of Bristoll hogshead in fifty days time after the arrival of the
nxyNrHatu6cDnwWX,bargained sold aliened enfeoffed remised released quit claimed
JUEBOXkOya4l4nvB,Sales Guifte Grant Mortages Leases annuities
xMdyFadbMPPKtZit,Watson and Humphrey Symons are bound to pay unto me the said Thomas
vcHTnF8sxTXzchDb,his heires and Assignes for ever as aforesaid and further
2JIoSPp3gIpIbhzL,Discharged of & from all & all manner of former & other Gifts grants bargains  
yrKBNl9DCfh4OKPw,did then and there did present a Certaine Bill of Exchange charged
qqn4uC3PxrT8EHLn,of the cost the 24^th of January in Ano Dmi 1642
fHfmC6iWjLVmHVat,negroes and premises and every part and parcell thereof
WSMdtuELSi1Egr1C,day of June last past to be greate damage and loss of the said ship
WwlTCykxjP3c4kfo,y^e: w^th:in Instrum^t: of writeing as his Vollantary act & Deed Ri: Brewster
8Z3V3UIIQ06yCH9L,an...Colleton made one and the same Answer
78OwFiWiJODdTmkj,the Board Path and other storehouse wth all the land there
LMNgUceV6w8C6AOC,charged of and from all and all maner of former guiftes grantes mortgages
gllj5F8yVqpoJDlk,fore that we the said Capt Reynold Allen and Capt David Bix and by
EfkPD3PS7A8mVOJ7,Lett trouble hindrance molestacon deniall interrupcon eviccon
Zd27TtDPkKiCSEs5,having heard did protest even as by these presents I do publicly & Solemnly
D2d30FsScZO7oMjw,priviledges advantages comodities and immunites of nature and kind
5yWeBTAjKz4Z9wI3,or in any wise appertaining To have and to hold the before
O5EVdjDUuhaa49w5,and month above written doe acknowledge this to
nE3Re77EFxHJwyjT,to ye same halfe moyety of one hundred fifty acres
8r58IpmqA5YuIy6S,Executo^rs adm^rs or assignes shall and will well & truely
VYrfGXnqnDqc7hHQ,in a schedule thereof made and hereunto annexed mencord and expressed To
N4n0AEU28HgpZBC2,to the dwelling house of the said Samuel Horsham situate in the town
fufQMJPxSqvGjWK9,have & to hould the sd pte or pcell of ye sd plantacon & pmisses
Oy1Km9n4pWkLLJBw,forfeiture of seven thousand pounds of cotton Dated 13 July 1640
EcxuqKeZl7OQexfB,11^th of January 1652 before mee acknowledged by Thomas mosier and
khog99sweNvhx776,himselfe his heires Exec^rs Adm^rs & assignes unto the sd David made & his
vYble4e3h47GEaRc,Chosen by the S.^d Lesson and S^d Thomas
yjk5KweW1gOaGtHB,as allsoe the reversion and remainder of all that two acres of land
Xo1u0E3cUeCb9pAm,my name to appeale and prosecute appeales and forme to appeare
msoxltaTIircdJsS,binde our selves our heires execrs and admistrs together with that our plantacon w^ch wee lately
DMqXRRRRo0oWFN21,members & apptenances to ye same plantacon & land belonging
u5k0ujRTojrpqSjg,into the S:^d Tho:^s S:^d pemell in all for the same off
VitdyTslriKuAo1m,To all Xpian people to whome theis pnts shall come Charles Harris of the
Sr3AHbfZSXmh035r,To all Xpian people To whom thise p^rsent writing
7aMEa5aRlAJ5STFW,planter my heires or assignes to pay or cause to bee paid unto Thom: Hodgson
9npg5bIGzkpd0BUX,Stephen Tho: Nowell: Peter Ams: Luke Jones .
IXmIF2nyJc93DlMz,before mentioned Appurtenances unto the Same
F3A5l57g0TlTmzZc,doe bargain & sell & confirm lett unto Mr William Hathcott
AuEDDX3dBfj5NGGM,diet till ye last day of August & to have house roome
d3IR5RXi6O5mfCWe,and others windward To Have and To Hould the said pcell of land
M2eXMWK6hHWmXHA4,Nine hundred Thirty & two Pounds of Mchant
xUJyTNWrkDA1Es7H,in coinsideration of a sume goods allready receved from Thomas
J1bJkWkzEKLdNAQz,sett our hands and seales the 16th day of June 1640
6U6ZefyJzJu2rHD6,given granted bargained and sould and by these pnts doe give grant bargaine and sell
zOHi7v3aKQuijMsy,one breedinge sowe fower ghootes two hens and one cocke for the some
gZau8VWOQ4CE5Qiw,this Grant and Confirmacon nor any thinge herein Conteyned Bee
0mMw0RdPTZdCGBCC,"in the Island aforesaid, Bounded East upon the Land"
1BlKycOk8YTM2B8P,Sidney at the suite of wee the s:^d John Harvey
n0Wl8s2tHpqnY3G6,"houses , Ediffices and buildings and all that peece or parcell of land or ground"
Xb7GCeGlDrSKyZ7I,Administrators and assignes for ever free and cleere against any perso
0VMuvk9KBpJzmNPz,executors administrator^s and assignes and to his and theire owne pper use
9EHaxoInmUIx7zLm,Susanah Leake our heires executors administrators
tn2bZWzv4IXFss4S,ye houses edifices and buildings workes mills stills
hTfSt1GltO42f1Vt,shall or may hereafter and from thence come
nP0aFeBFwmYRSkhy,"w^ch,, was Robert Wilkinson to Have and to Hould to the s^d"
3zCEGsG5e1Bwlrqq,of the said Island and sole Notary publique in the said Island Capt
RlSZEwc1lFOeMjyt,and Seales the day and year above written
mesbSOn5eKS1hzBA,n:grow legg and Joane and Little Robin guien Thomas
gL0DWPJAcXVg4OWy,shalbe upon the said plantacon Witness our hands and seales this
wDSNp60517U0HKDc,their heirs Executors and administrators for ever And also that the said
GsOTGXABSzfOIINj,God Everlasting know ye that I Francis Coop of the Island of Barbados Mcht for divers
oV6iEN8YG4AP3WOk,pte & parcell thereof w^th the appurtenances unto the said M^r Samuell
GJsLVh4T2uVbGKiP,made on ye said land in full and ample manner as
FDyW22kvuankOw1a,the sd Christopher Herinson ^or Nerinson doth demise grant bargain
1ZNkQXKXNddCzISB,ye sd Gregory Rowe my heires or any other pson or psons wtsoevr &
3qg0jJo2Yo49pD5j,or any pte or pcell thereof In witness whereof I the sd John Gibson ~
WcfzyyJEdOaSkfF2,by any person or persons whatsover lawfully haveing or claymeing by from or under me or
xSiD5pSpPOOgOH1Z,twenty third day of October In the 26:^th yeare of
IBcVBCmLJoTq5t7I,ben I brought sence the 21st of April 1653 or any of his plantacons
aBHuNbYWZUjppdNY,"Ability in the ffaithfull discharge, of the plane and  "
hv7ntDpxZxQk8HZN,to stand in full force and vertue In wittness hereof we have set o^r hands &
P0Q6Yx0ZDGyJRad4,come Greeteing Know that I Thomas Hinderson for
Gk6JNu4U4YradfFH,acres of land with the appurtenances as aforesaid unto William Lees
kNHxbkpQQbwO7Vb1,the Ensealing & delivery of these p^rsents & to the sold PP & onely
bNx65z9FK6XOCxB5,thousand pounds of cleere cotton wooll upon the last day of May next
7i97uwT7kmw69zgD,Condiconed tobacco well made upp in rowle to pay or cause to be paid
noLFawSfL4xG51kz,person or persons w^tsoever in the said island of the Barbados or else
Mzk8N5UXVbRfb7CN,  To all Xpian People To whome these presents Shall come  
OqihiGiBwGw9MEXd,"and Sixteene thousand pounds of Sugar, Shall & Will allso"
aeekTnoSbhADL0yv,"Land, being p:^t of the plantacon Whereon the said"
0hoCQGQAX4lAGq4N,them soe under theire Respective ages togeather full power
hQHVQyXkT7SG6OyL,the said messuage or tenement belonging or in any wise apperteyneing
tRXSGpSDjz9JTDWT,hereunto Sett my hand & Seale y^e day & yeare above written
qTlaVvYsKRWmlN2O,or to the prmisses or any pte or pcell thereof and for the true pformance hereof I binde
3qORES0hxGUKb2qk,Solemnly protest against the said Nathaniell Durham his Agents and factors how
pEA7klA2UvMrhTui,before mee William Boughan and Mary Barnsie
PY2Ka6Dsi19zc5I6,shall and will war^t and forever defend by these psents And lastly for the
go0QNU5TCq765p0U,Robert Hackett his heirs Executors Administrators or assignes
m0XxDgjTB1AffdB4,admistrs and assignes forever free and cleere from all former bargaines sales
4EivAd0syZD5GkPc,in peeces and destroyed; The number of Hide aforesaid (parcell of
KH5g92Q3DA5Bo6xi,and forever unto the Said Rachel Mendez her Exe^rs Ad
R8rOSVbQCIIajzuk,of Samuell Brand & Paule Painter the other or Cratcht house now
gpprydgItkjagpIQ,or Assignes granted or to be ~~~~~~~ performed hath demised
48Ju6NoPeO0D6StP,Island gent or unto his heires exrs admrs or assignes all my right title & interest of forty
KqdOELkKdQsZVNbs,the Island Barbados planters sendeth greeting in our Lord God Everlasting Knowe
9Wvgfygw2wMqZcUD,recovery And discharged or otherwise well & Sufficiently Saved
OTnJ8Jg8ekaW6KNB,Length and Tenn foot in Breadth as aforesaid with all advantages build
tFJglPMf1r20i5Im,Thomas Bennett before theise alinge of theise prsents Have given granted bargained
ecQoXsf2o3gyrDO1,And in default of such issue Male to be begotten as aforesaid
c7ij8vKOZM6MK3zy,role In witness whereof I the said William Jarvis have hereunto sett my hand
4UGS9c9zz7tUEb7Z,Surveyor Together with all houses Edifices & buildings thereon
x017XxFquIzhGVaS,Executors and Adm^rs and Assignes six Acres of land being all my
gIsgG41Aja6oboBy,Evlastinge Know ye yt I Thomas Sewell & Garratt Sisters our heires Ex^rs &
lHrsin9tFQeMLHj4,doth fully & absolutely exonerate & discharge the said Captain
jQHoAtrdJ8L4V6lO,comitted or done ~lyeing~ ^lying the sd Luiet: Willm: Pead my heires or assignes or any
0Wg9ew4uHl2l8eJh,and from all maner of dues dutyes and paxacons wh
nwOsTMsUaglG6SNE,& Hercules Pescod one Plantacon or pcell of land conteyn by Estim: Fiftie
KSSmCPzf8z0uklJ6,assignes all my right title & interest of this apraismt ~ &
U0Atr2bqDPJmXRWk,the sd Kinge but that he hath from tyme to tyme
hiIXe5C6FvZgioLx,heires covenant and promise that the said Collonel John Colleton
2cdfCaDJ98giRTNs,to the sd owers & company by breach of his covent &
qREY4lfqBfDlFvId,made personall appearance this day before me and upon
oaiVyeVItbixF0J6,or thereaboute And bounded one the land of Walter Fenton one ye
PUdqLhSHFl5Cs2kc,abovenamed before her departure from the Island Barbados where now she
NCMmv3Htnq5kmgqK,(being privity examined) did acknowledge the
E4lyNbnRlAPOwugo,Their the said Rowley doth his heires exers admistrs and assignes
4CX8r7WzBUuQovnJ,shall come I Sargt: Major W^m Hilliard of ye Island abovesaid
9JxJwUvVlbeaR7hO,Doe make knowledge and Suffer or Cause to be done
lUfluLO9bXkYanOx,the old bonds being upon record east west north and south but I find the
AHMUYSRoLYC56DPc,and by these prsents doe give grant & sell unto Capt
XwgzmvieqOWVfVla,& also take bond & accompt wth the said Ralph
SQGRLf6d6wY0rI5X,Clorgey Thomas S:^r to John Couburn _ _ _ _ 196
97N4C4A2ICG22rYN,consideracon of Eighteene thousand pounds of good sound & well ~
xqZz4yYi2OlXAvSs,and every other pson and psons in Bdos aforesaid wtsoever their and
97V447T3ePCnrtDL,the pfitts benefitts and comodities that shall arise
YoSOfHjNCeBUOIfV,and five with theire increasd In witness whereof I have hereunto sett
fc6OFtNhQyhYKskp,halfe or all the houses edifices buildings profitts benefitts
igHczTSQYaTpWApk,Aunna: Ogeo: Abba: Antomia: Ulubunta :Betty---
vYmG0yKqCKWakw3s,I Richard Dent of ye Island abovesd plantr: sendeth greeting in
RNbd8CGjttzBzyMt,or w^th his their or any of their Assent Consent privity or procurement & also y.^t
EMMr9Uqpm1hFIkCo,Cotherington his heires and assignes and to the onely Esqr
ONac7yn5Sh7sa5pQ,merchantable cotton or tobaccoe to assure to the said Arthur Bronce his
343vUE2H88OizmII,hereby granted without the lett hindrance deniall Interruption of 
qbHWR1QSJkjodLvG,Come Consigned to us Jointly from any person or persons whatsoever
C94Hlq6Rw4vzLA8r,by estimation thirtie acres or thereabouts scituate lyeinge and joyneinge
DdPdFWMBX77PVnnS,five and Twentyeth Day of March Yearly as in and
nTLFf5GCZdDiGADK,Bee it knowne unto all men by these pnts that I Stephen Boston of the Island of Barbados
tKR69yz8TmeLS1Op,moveables and immoveables To have and to hould all these demised premises unto him the said Edward
tJXT2CnNAgaRiL3R,every of them by these presents in manner and forme following (that is
LlyOzwnUyTh9VNEP,demanded upon ye aforesaid land or ye vallue thereof in
k9icK383XZqcQd80,bargaine and sould and per these presents doe here
djbsbqeT5aDZgKei,enffeoffed release and Confirmed unto the above named Peleg
wYYpLublqdiVAHhV,to hould as the aforesaid plantacon and Every part and pcell thereof together with all other
3NQ6EnkaYonf7ZNj,aliened sold enfeoffed and confirmed And by these presents doe fully and
dgzOvMMwo7daS7RB,finish conclude execute and determine all and every atter thing and
bYlkwgDyBB1INNlh,and being in the aforesaid Parrish and Adjoins ~
Gn503tm7wISRQxNL,at Large appeare ) And it is hereby Likewise furt
eJyM8jG6LE5lZGrv,bgained alienated enfeoff confirmed & sould & doe by theis prsents
YnsU9IZCwkxAbs5J,Thousand Six Hundred Seaventy and Seaven one Charles Grimlin
Y4HzzVFg7wuqrA4b,To all Christian people to whome theis prsents shall come
xOyPD5ploJUPZmyG,the S:^d Seaven Acres Land w:^th the Appurtenances
quX3RgfyaJK52w9H,buildings upon the said land erected expecting what is
nV9uf9nuPBUmRTso,menconed p:^rmises with the appurtenances and eve
HicggXrQ3b0yZwkS,of this Island Carpenter for divs good causes & consideracon
oABRWzWXSItuLbKY,knowe all men by these prsents that I Walter Walke of the Island of Barbados
fT6kfNSJdqfH7qCj,Attorney and the Authoritye thereby given is to be force (and vertue?)
OZIW7t7vNxIW98CB,King of England Scotland Ffrance and Ireland Defender
9Vlswu1Fe6gXylZS,Shall be fully vested Setled and executed in and upon
JznYIhpa8mjVZAit,"and euery of theire rights whatsoeuer , Lawfully to "
Zm0oK05VdxM8yBRB,ranting and Confirmeing the p:^rmises above granted to the
8gevk4ykUeJ85fvM,and from there forth this present writing to be void & of use force or effect but if
fqSf79prKmYh5WE6,Agents ought not to deny payment for the same she bring
Zk12mycgaFhjzgwP,"of all and every the house adiffices ~ buildings, woods underwoods"
eVTSLru10zQstBqX,"HOrses, ass negroes, Cattle &r, Belonging to the within mentioned Estate"
XB8v1iKQMbvT5oyZ,made among themselves as aforesaid and that none of them doe
fCtxAqjtaaH0W2iw,in a schedule hereunto annexed To have and to hould the said twelve acres of land
VnKwZVEYK4Bu8BkJ,his heyres Assignes for Euer in manner & forme afores:^d
OrXXHFOprCeTsprv,Januar: 1640 Barbados planter sendeth greeting in our Lord God Everlasting Knowe yee that I the said
fiPZA3D5YSM7BNlD,especially for & in consideracon of a valuable Sume of goods ye receipt whereof
iS3ipjTu1pW1RzFj,admistrs and assignes in the penall summe of twenty and two thousand and pounds of the
yeUdyvADpoCWrxC5,appurtences for ever without the lett hindrance suite trouble
Pzi0V4r3feeGUTWU,of our Estate Interest act or pcuremt and ye freed and cleared of & from
66CHrT6zq5aWhvCC,unto Thomas Clarke of the Island aforesaid Cooper all that
v4NN5l9IwwWWp6xR,Robert Filkin doe have promise and grant for myself my heires excrs
E12gV2pyWpvLfWQZ,Elizabeth for and dureing live Naturall life without
xYEOjcHbjs8hbYsf,p:sone or p:sones whatsoever Claimeing or pretending to Claime
ozyA3WwzaaR9Cy9T,eight and twentieth day of November Anno Dom 1640
0G3BpDRPb1HxQwoZ,"oliver smith or Elizabeth , his wife the said Richard Steeton or ffranc"
J14FwODdOoPbXjLm,In 17^o die This bill bindeth me John Wiseman of the Island
xdQAW32IaMImGVne,Ent^r:d y^e 21^th of To all Christian People to whome these p^r:sent
0rk1s1XuWmTjbBur,Medyford and Charles: Medyford for themselfes and 
itnTDnze5v7SYYHF,proper use and behoofe without any reckoning or accompt to be had
HUV2Ush1Y2DhwLtS,James Fulcher aged twenty four yeares made oath before me that he
AnBi72G3gqOqRrDh,"Pinfold west on the Land of John Jopson, together with all houses"
ejAgBoS0krTHTJ4R,heretofore had made or done and soe shall & will warrant & defend the
e13Lg8XT1rXdbZMN,"therein Concerned for all Costs, Injuryes, Charges"
cwheEfBRUdo1MIWX,the full sume and quantity of one hundred pounds of the like cotton
ySU4ONT9JONcITCz,and being in the Indyan Bridge towne als: the towne
0gWmNaermdMD62tk,it known and manifest unto all Christian people that upon
x6eyEUxWZTJySszT,hereunto set their hands & seales even this twentieth day of May
D3I7rJCi8SIlLMDO,demised aliened and sould and doe by these presents give grant alienate sell unto
jz8ixQ85YgTEsmhR,# 1 vice 2 holdfast 2 frees and 2 hatchets
hP4s5A01V0Yw3gGn,"title of Dower Judgements, or any maner of  "
qabXtpX1I6B7yBGt,and Sealed have sett the day and yeare first above written
HqOtrddjUF0qXGMq,did attach from Robert: More Dec^d: Lyeing and be
p5UEZL8qTXZej4G3,imediatly after repairing to the said Thomas Colliton who
SvAC1gLOvd0Z1YUp,Said Charles Barrett his Exe^rs Admin^rs or assignes or his or their or
JZznAupATPigGLqu,and this present bill to be voyd and of none effect anything in any
o7ecVjFPbE66NcpS,in respect of the yeare now last expired) And for pformance of all and singuler
mX81tbPnKN0EJnID,wise all his lands Houses goods Chattells Two Negro boyes by Name Tom
xI29vf1DWXsPmlJc,Evan Jones Thomas David and John Price their heires executrs admistrs and assis
Mytb5Udd0ULjuARG,"all maner of debts , dues , dutyes and demands what"
2LeOtpJJjp5kuPxS,william Reeves his executors or assignes I the said Thomas Bowen doe
xAaKVrYdZ5yDgsQ0,considerations him thereunto moveing hath given granted
9xS5ZIMO6fgXpQQw,other necessarys unto ye same belonging or in any apptering to have & to hold ye above
7K3SIt6JQtg5zW7c,executors and administrators covenante promise and grante to and with
9T8MhQPkE7dyvMor,Island have not complyed with an agreement or charter party
1o7U0DJcqMGF1Bib,Have granted bargained sold aliened enfeoffed remised released
xcbmmslo4qUlv2Jp,the day of the date thereof and I the said Bennett allett the said landw.^th
EO27lyMGATma5YfS,all Christian People to whome this visiting
P0tGZtBQIumAzqNG,18^0 die To all Xpian people to whome theis prsent shall come I Robert Dawson
sKmByvnIaQlDP4QZ,with the appertenances and every pte and pcill thereof unto the said
CzrQs1cv7GouuT5a,Hundred thirty three pounds money to mee in hand paid by Edward Parsons of the
JPb5ggmdHu4ingwz,Attached at M^r Thomas Browne thirteene acres
B5KC2V5tJ1WS4yLF,on the like dayes in Every yeare dureing all the terme of the naturall
Lhs2kAuja5h1k0Tb,otherwise to remaine in full power and vertue
77uJzMj3zpuBbcyP,"assignes , of in or to the Same , or any parte thereof , together"
ohbaT1zYspnRjlXW,the lands of John Syemore & Leward of the land of Thomas Hunte
E1ZA3zeU4p6II2Bv,"To l missing text stian people to whom these presents shall come, We"
yyctFtC3pnJL1fqD,Raised and made by the vestries and Church wardens of this
VudjpcG3KPL1Ryrz,wth a nip or cutt on ye forreare & the twoe bigest
nk50DlEWyBLJZPoq,leases Morgages or Ingagements whatsoever also that the said
tV9UoqZGTxEemnMX,to have or to clayme or challenge any right title or
vwal3jKQzejVObfV,Whitehead and Richard Petty of the same Island planters thirteen acres of land all standing
IWAv1KhIW9h31KY2,and three. Entitled an Art for Laying an Impost on the -
kpbnrT68YiciIsDe,the Ten acres of land now in the possession of Christopher Gretham
EmuCWqijn9nSjj8k,as by the bill of Seale whereunto this is annexed may more largely
T5uJz9A7n8LXKQiI,Hould all and singular the said bargained premisses with
cb50eDMQ1lWueoz3,to her in hand paid by the said John the Receipt whereof
Kmf58CxA8bZFoal8,"By this publique Act and Instrument of Publick protest, Bee"
3gTSyCSYDs80myd1,where being every Minute in Expectation of beeing Maj
G4hbQz79mWiYA3CW,Ketch at Barbados aforesaid to the great Damage and
rWL8NcKADIeMtx0Y,"Assignes for Ever, ag:^t us, the saide Sam^ll Thorneby Allexand:^r"
MtCWEd4yKS8U1pRL,Set my hand & Seale the fourth day of August in the Second yeare
xvG0aNMWz6ePoiFm,whereon I now live and reside which is bounded upon the lands of Richard
OHKJ13lyatfJ2aW8,now know all men that wee the s^d William Tranter and Robert Atkins
UjaMqlcCMp5EqhxP,"or halfe part, purparte, devident, Share, Estate, right, tit"
XHtvcSDP11Jybspx,now dwellinge house of the sd Read and for the true & faithfull
I1vWDPlR6gyLPAAA,shall appointe or else store free and for the true pformance of the same
iuW7izXu5s0RU3BM,deliver and procurators or attorney one or more under them to substitute
9d3AQIGYHQyCQTYs,Upon the ninth day of August One thousand
q2vcbApwuSoEmcLV,then the negros should be disposed of to their owners disadvantage
SEZ3udqaYKnEbf6V,"Buildings , the Cattle Mares and premises aforesaid and that"
Nm5HMMlasx2ESS15,done as fully and effectually to all intents and purposes wtsoever
6byNrbNCJZ7D0n09,and kept harmles and indempnifyed by y^e saide Edwyn Stede
